4398,画の裡,NDC 913,2011/9/5,886
4399,麦搗,NDC 913,2011/10/13,50
4400,麦搗,NDC 913,2011/10/13,886
4401,朝,NDC 913,2004/7/21,214
4402,晩菊,NDC 913,2004/12/23,291
4403,タネリはたしかにいちにち噛んでいたようだった,NDC K913,2003/8/24,81
4404,フランドン農学校の豚,NDC 913,2003/8/23,81
4405,蜘蛛となめくじと狸,NDC K913,2003/8/23,81
4406,美的生活を論ず,NDC 701,2002/11/2,271
4407,百姓弥之助の話,NDC 913,2005/2/1,283
4408,対州厳原港にて,NDC 915,2004/5/25,118
4409,壱岐国勝本にて,NDC 915,2004/5/25,118
4410,我が庭,NDC 914,2004/5/25,118
4411,十日間,NDC 915,2004/3/15,118
4412,撃剣興行,NDC 914,2004/5/27,118
4413,ポーの片影,NDC 914,2002/10/9,879
4414,芋掘り,NDC 913,2003/11/19,118
4415,商機,NDC 913,2004/4/8,118
4416,神曲,NDC 971,2003/10/25,961
4417,神曲,NDC 971,2003/10/25,960
4418,東西伊呂波短歌評釈,NDC 798 914,2002/12/21,51
4419,関東防空大演習を嗤う,NDC 914,2004/8/9,535
4420,正義の国と人生,NDC 914,2004/8/15,535
4421,ある女の生涯,NDC 913,2008/5/2,158
4422,天竜川,NDC 291 915,2003/6/12,27
4423,雨の上高地,NDC 915,2003/6/25,42
4424,かけはしの記,NDC 915,2003/6/29,305
4425,旅日記,NDC 915,2004/12/28,6
4426,槍ヶ岳紀行,NDC 915,2003/3/24,879
4427,霧ヶ峰から鷲ヶ峰へ,NDC 915,2004/3/31,23
4428,烏帽子山麓の牧場,NDC 915,2004/12/28,158
4429,白帝城,NDC 914 915,2004/5/23,106
4430,霧の旅,NDC 915,2004/8/23,220
4431,木枯紀行,NDC 915,2003/11/1,162
4432,北信早春譜,NDC 915,2003/10/11,963
4433,黒百合,NDC 913,2005/4/14,50
4434,中条精一郎の「家信抄」まえがきおよび註,NDC 289,2009/9/5,311
4435,日本ライン,NDC 914 915,2004/5/23,106
4436,伊良湖の旅,NDC 915,2004/8/10,220
4437,半七捕物帳,NDC 913,2002/5/23,82
4438,卑弥呼考,NDC 210,2003/7/10,284
4439,放翁鑑賞,NDC 921,2004/6/12,250
4440,鳥羽家の子供,NDC 913,2005/8/27,273
4441,高尾紀行,NDC 915,2003/6/29,305
4442,大島行,NDC 915,2004/6/2,291
4443,水郷めぐり,NDC 915,2004/6/3,162
4444,みなかみ紀行,NDC 915,2004/6/3,162
4445,文学的自叙伝,NDC 914,2002/11/26,183
4446,日光,NDC 915,2004/6/1,214
4447,華厳滝,NDC 914 915,2004/6/1,51
4448,伊香保,NDC 914,2003/11/28,42
4449,写生紀行,NDC 915,2003/11/28,42
4450,榛名,NDC 915,2004/6/2,168
4451,鎌倉一見の記,NDC 915,2003/6/29,305
4452,伊豆の旅,NDC 915,2005/6/24,158
4453,初島紀行,NDC 915,2004/6/3,885
4454,塩原日記,NDC 915,2004/5/31,137
4455,山を想ふ,NDC 291 914 915,2003/10/11,800
4456,滑川畔にて,NDC 913,2004/5/31,249
4457,箱根の山々,NDC 915,2004/6/1,275
4458,海郷風物記,NDC 914 915,2004/5/31,120
4459,湖水めぐり,NDC 915,2003/10/11,963
4460,道学先生の旅,NDC 915,2004/6/2,669
4461,幻想,NDC 913,2005/12/13,25
4462,津浪と人間,NDC 452,2003/11/17,42
4463,新春偶語,NDC 914,2003/11/17,42
4464,颱風雑俎,NDC 451,2003/11/17,42
4465,震災日記より,NDC 915,2003/11/16,42
4466,点頭録,NDC 914,2003/2/1,148
4467,ガリバー旅行記,NDC K933,2003/5/5,912
4468,ガリバー旅行記,NDC K933,2003/5/5,293
4469,蟹のしょうばい,NDC K913,2003/1/7,121
4470,あし,NDC K913,2003/1/7,121
4471,里の春、山の春,NDC K913,2003/1/9,121
4472,狐のつかい,NDC K913,2003/1/9,121
4473,落とした一銭銅貨,NDC K913,2003/1/7,121
4474,初夏に座す,NDC 914,2001/9/27,76
4475,夏の花,NDC 913,2005/8/6,293
4476,『それから』予告,NDC 916,2003/4/19,148
4477,『三四郎』予告,NDC 914,2003/4/19,148
4478,猫の広告文,NDC 916,2003/4/19,148
4479,『煤煙』の序,NDC 914,2003/4/19,148
4480,文芸とヒロイツク,NDC 901,2003/4/10,148
4481,艇長の遺書と中佐の詩,NDC 914,2003/4/10,148
4482,『心』予告,NDC 916,2003/4/19,148
4483,『心』自序,NDC 914,2003/4/19,148
4484,『心』広告文,NDC 916,2003/4/19,148
4485,書簡,NDC 915,2006/4/10,293
4486,三田社会科学研究会,NDC 309,2004/2/25,287
4487,三田社会科学研究会報告,NDC 309,2004/7/28,287
4488,チャアリイは何処にいる,NDC 913,2006/9/7,304
4489,潮霧,NDC 913,2005/12/11,25
4490,鳥影,NDC 913,2007/2/25,153
4491,札幌,NDC 913,2003/11/8,153
4492,赤痢,NDC 913,2003/11/10,153
4493,足跡,NDC 913,2003/11/11,153
4494,我等の一団と彼,NDC 913,2005/12/4,153
4495,京阪聞見録,NDC 915,2005/9/22,120
4496,山陰の風景,NDC 915,2005/9/21,526
4497,尹主事,NDC 913,2007/2/9,252
4498,蒲寿庚の事蹟,NDC 222,2003/5/19,372
4499,大秦景教流行中国碑に就いて,NDC 192 222,2003/5/13,372
4500,東洋史上より観たる明治時代の発展,NDC 220,2003/7/13,372
4501,ふるさと,NDC K913,2004/2/10,158
4502,山陰土産,NDC 915,2005/10/22,158
4503,重右衛門の最後,NDC 913,2004/9/18,214
4504,別れたる妻に送る手紙,NDC 913,2004/9/8,275
4505,湖光島影,NDC 915,2005/9/23,275
4506,ひとつの火,NDC K913,2003/1/9,121
4507,一年生たちとひよめ,NDC K913,2003/11/4,121
4508,二ひきの蛙,NDC K913,2003/11/4,121
4509,去年の木,NDC K913,2003/11/4,121
4510,子どものすきな神さま,NDC K913,2003/11/4,121
4511,王さまと靴屋,NDC K913,2003/11/5,121
4512,売られていった靴,NDC K913,2003/11/5,121
4513,飴だま,NDC K913,2003/11/5,121
4514,木の祭り,NDC K913,2003/11/5,121
4515,たけのこ,NDC K913,2003/11/7,121
4516,がちょうの　たんじょうび,NDC K913,2003/11/7,121
4517,こぞうさんの　おきょう,NDC K913,2003/11/7,121
4518,白い壁,NDC 913,2003/6/21,303
4519,『尚書』の高等批評,NDC 123,2004/12/29,603
4520,省察,NDC 135,2016/3/31,1029
4521,省察,NDC 135,2016/3/31,218
4522,酔ひたる商人,NDC 913,2003/1/23,112
4523,夜の浪,NDC 913,2003/1/23,112
4524,犬の威厳,NDC 913,2003/1/23,112
4525,花園の思想,NDC 913,2008/2/20,168
4526,浅間山麓,NDC 914,2003/4/15,331
4527,独り旅,NDC 914,2003/4/15,331
4528,旧師の家,NDC 914,2003/4/15,331
4529,三尺角,NDC 913,2003/11/23,50
4530,三尺角拾遺,NDC 913,2003/11/23,50
4531,星あかり,NDC 913,2003/6/2,50
4532,沼夫人,NDC 913,2011/4/29,50
4533,星女郎,NDC 913,2007/8/1,50
4534,関牧塲創業記事,NDC 642,2005/4/8,1026
4535,廃墟から,NDC 913,2002/9/20,293
4536,壊滅の序曲,NDC 913,2002/9/20,293
4537,小さな村,NDC 913,2002/9/21,293
4538,氷花,NDC 913,2002/9/21,293
4539,飢ゑ,NDC 913,2002/9/21,293
4540,火の踵,NDC 913,2002/9/21,293
4541,災厄の日,NDC 913,2002/9/21,293
4542,火の唇,NDC 913,2002/9/22,293
4543,鎮魂歌,NDC 913,2002/9/22,293
4544,火の子供,NDC 913,2002/9/22,293
4545,永遠のみどり,NDC 913,2002/9/22,293
4546,二つの死,NDC 913,2002/9/23,293
4547,星のわななき,NDC 913,2002/9/23,293
4548,魔のひととき,NDC 913,2002/9/23,293
4549,心願の国,NDC 913,2002/9/23,293
4550,或売笑婦の話,NDC 913,2006/3/14,23
4551,花が咲く,NDC 913,2007/6/11,23
4552,風呂桶,NDC 913,2007/6/8,23
4553,町の踊り場,NDC 913,2007/6/8,23
4554,チビの魂,NDC 913,2007/6/5,23
4555,のらもの,NDC 913,2007/6/11,23
4556,原子爆弾,NDC 911,2002/10/14,293
4557,原爆小景,NDC 911,2002/10/14,293
4558,原爆被災時のノート,NDC 916,2002/9/24,293
4559,死と愛と孤独,NDC 914,2002/9/25,293
4560,沙漠の花,NDC 914,2002/9/25,293
4561,ある手紙,NDC 915,2002/9/25,293
4562,惨めな文学的環境,NDC 915,2002/9/26,293
4563,ガリヴア旅行記,NDC 914,2002/9/26,293
4564,「狂気について」など,NDC 914,2002/9/26,293
4565,「屍の街」,NDC 916,2002/9/27,293
4566,悪夢,NDC 913,2002/9/27,293
4567,一匹の馬,NDC 914,2002/9/27,293
4568,長崎の鐘,NDC 914,2002/9/28,293
4569,ヒロシマの声,NDC 914,2002/9/28,293
4570,五年後,NDC 914,2002/9/28,293
4571,原爆回想,NDC 914,2002/9/29,293
4572,戦争について,NDC 914,2002/9/29,293
4573,平和への意志,NDC 914,2002/9/29,293
4574,死について,NDC 914,2002/9/30,293
4575,遺書,NDC 916,2002/10/13,293
4576,魔のひととき,NDC 911,2002/10/14,293
4577,十二支考,NDC 388,2009/9/12,93
4578,マダム貞奴,NDC 281 772,2005/10/10,726
4579,人形の家,NDC 949,2008/7/1,1028
4580,人形の家,NDC 949,2008/7/1,599
4581,曠野,NDC 913,2004/1/9,1030
4582,晩夏,NDC 913,2004/3/7,1030
4583,ほととぎす,NDC 913,2004/3/22,1030
4584,かげろうの日記,NDC 913,2004/3/22,1030
4585,聖家族,NDC 913,2004/2/25,1030
4586,風立ちぬ,NDC 913,2004/1/1,1030
4587,姨捨,NDC 913,2004/1/15,1030
4588,菜穂子,NDC 913,2004/2/22,1030
4589,大和路・信濃路,NDC 915,2004/3/23,1030
4590,雪の上の足跡,NDC 913,2004/1/27,1030
4591,三つの挿話,NDC 913,2004/3/2,1030
4592,花を持てる女,NDC 913,2004/3/2,1030
4593,朴の咲く頃,NDC 913,2004/3/11,1030
4594,恢復期,NDC 913,2004/2/7,1030
4595,美しい村,NDC 913,2004/2/17,1030
4596,麦藁帽子,NDC 913,2004/2/2,1030
4597,燃ゆる頬,NDC 913,2004/2/2,1030
4598,ルウベンスの偽画,NDC 913,2004/2/7,1030
4599,旅の絵,NDC 914,2004/2/12,1030
4600,鳥料理,NDC 913,2004/2/12,1030
4601,幼年時代,NDC 913,2004/2/26,1030
4602,不器用な天使,NDC 913,2008/4/1,1030
4603,神曲,NDC 971,2005/12/24,961
4604,神曲,NDC 971,2005/12/24,960
4605,真珠夫人,NDC 913,2014/6/23,83
4606,小桜姫物語,NDC 147,2012/10/9,1034
4607,霊訓,NDC 147,2008/6/14,1034
4608,霊訓,NDC 147,2008/6/14,1035
4609,魔女のパン,NDC K933,2002/10/16,97
4610,魔女のパン,NDC K933,2002/10/16,100
4611,鳴雪自叙伝,NDC 911,2009/6/5,684
4612,グレイト・ギャツビー,NDC 933,2002/10/15,880
4613,グレイト・ギャツビー,NDC 933,2002/10/15,1036
4614,日記,NDC 915,2010/4/17,311
4615,日記,NDC 915,2014/8/10,311
4616,日記,NDC 915,2016/12/1,311
4617,桜さく島,NDC 911,2005/9/12,212
4618,桜さく島,NDC 911,2005/9/14,212
4619,後光殺人事件,NDC 913,2004/12/26,125
4620,窓,NDC 913,2004/1/21,1030
4621,あいびき,NDC 913,2004/1/3,1030
4622,雉子日記,NDC 914,2004/1/21,1030
4623,卜居,NDC 915,2004/1/15,1030
4624,「美しかれ、悲しかれ」,NDC 915,2004/1/9,1030
4625,木の十字架,NDC 914,2004/1/27,1030
4626,楡の家,NDC 913,2004/1/3,1030
4627,邪宗門,NDC 911,2003/12/1,106
4628,失念術講義,NDC 141,2012/6/9,1021
4629,桃の雫,NDC 914,2008/6/10,158
4630,幼き日,NDC 913,2004/9/5,158
4631,気質と文章,NDC 901,2003/12/20,48
4632,ラジュウムの雁,NDC 913,2004/3/20,81
4633,龍と詩人,NDC 913,2004/3/20,81
4634,字で書いた漫画,NDC 914,2008/2/25,272
4635,認識論,NDC 121,2007/4/6,218
4636,氷島,NDC 911,2004/1/22,67
4637,怨霊借用,NDC 913,2003/9/11,50
4638,私の好きなロマンス中の女性,NDC 916,2006/3/27,879
4639,愛読書の印象,NDC 019 914,2006/3/27,879
4640,虚弱,NDC 913,2003/12/22,22
4641,昔の女,NDC 913,2003/12/22,22
4642,街の底,NDC 913,2004/8/1,168
4643,瓢作り,NDC 914,2003/8/1,606
4644,夾竹桃の家の女,NDC 914,2003/8/1,119
4645,フランダースの犬,NDC K933,2003/12/24,83
4646,フランダースの犬,NDC K933,2003/12/24,1044
4647,小公女,NDC K933,2005/6/27,83
4648,小公女,NDC K933,2005/6/27,1045
4649,氷と後光,NDC K913,2012/9/21,81
4650,うろこ雲,NDC 913,2012/9/21,81
4651,図書館幻想,NDC 913,2012/9/21,81
4652,「別居」について,NDC 914,2003/5/31,416
4653,母への追慕,NDC 721,2003/5/31,355
4654,馬車,NDC 913,2018/3/17,168
4655,新感覚論,NDC 901,2012/2/17,168
4656,直訴状,NDC 519 561,2003/6/8,649
4657,非常歎願書,NDC 334,2003/6/8,649
4658,土地兼併の罪悪,NDC 517,2003/6/8,649
4659,亡国に至るを知らざれば之即ち亡国の儀に付質問,NDC 519 561,2003/6/9,649
4660,茶立虫,NDC 914,2004/8/8,150
4661,価,NDC 914,2005/5/19,150
4662,茸の香,NDC 914,2014/8/25,150
4663,無学なお月様,NDC 914,2004/12/8,150
4664,春菜,NDC 914,2004/12/8,150
4665,桜の花,NDC 914,2004/12/8,150
4666,器用な言葉の洒落,NDC 914,2014/8/25,150
4667,石を愛するもの,NDC 914,2005/5/19,150
4668,質屋の通帳,NDC 914,2004/12/8,150
4669,名文句,NDC 914,2004/12/8,150
4670,まんりやう,NDC 914,2004/8/8,150
4671,武州喜多院,NDC 915,2004/6/30,283
4672,明治十年前後,NDC 914,2003/2/20,388
4673,銀座は昔からハイカラな所,NDC 914,2003/2/16,388
4674,寺内の奇人団,NDC 914,2003/2/16,388
4675,身毒丸,NDC 913,2004/1/5,933
4676,贋物,NDC 914,2005/5/19,150
4677,硯と殿様,NDC 914,2005/5/20,150
4678,古松研,NDC 914,2005/5/20,150
4679,青磁の皿,NDC 914,2005/5/20,150
4680,酒,NDC 914,2014/8/28,150
4681,飲酒家,NDC 914,2014/8/28,150
4682,科学の不思議,NDC K404,2010/8/25,416
4683,科学の不思議,NDC K404,2010/8/25,169
4684,科学の不思議,NDC K404,2010/8/25,1049
4685,涼亭,NDC 923,2008/4/9,154
4686,考城隍,NDC 923,2007/9/15,154
4687,考城隍,NDC 923,2007/9/15,1051
4688,成仙,NDC 923,2007/9/15,154
4689,成仙,NDC 923,2007/9/15,1051
4690,王成,NDC 923,2007/9/18,154
4691,王成,NDC 923,2007/9/18,1051
4692,嬰寧,NDC 923,2007/9/18,154
4693,嬰寧,NDC 923,2007/9/18,1051
4694,織成,NDC 923,2007/9/21,154
4695,織成,NDC 923,2007/9/21,1051
4696,阿繊,NDC 923,2007/9/21,154
4697,阿繊,NDC 923,2007/9/21,1051
4698,珊瑚,NDC 923,2007/9/24,154
4699,珊瑚,NDC 923,2007/9/24,1051
4700,五通,NDC 923,2007/9/24,154
4701,五通,NDC 923,2007/9/24,1051
4702,連城,NDC 923,2007/9/27,154
4703,連城,NDC 923,2007/9/27,1051
4704,汪士秀,NDC 923,2007/9/27,154
4705,汪士秀,NDC 923,2007/9/27,1051
4706,庚娘,NDC 923,2007/9/30,154
4707,庚娘,NDC 923,2007/9/30,1051
4708,阿霞,NDC 923,2007/9/30,154
4709,阿霞,NDC 923,2007/9/30,1051
4710,田七郎,NDC 923,2007/10/3,154
4711,田七郎,NDC 923,2007/10/3,1051
4712,翩翩,NDC 923,2007/10/3,154
4713,翩翩,NDC 923,2007/10/3,1051
4714,促織,NDC 923,2007/10/6,154
4715,促織,NDC 923,2007/10/6,1051
4716,阿英,NDC 923,2007/10/6,154
4717,阿英,NDC 923,2007/10/6,1051
4718,封三娘,NDC 923,2007/10/9,154
4719,封三娘,NDC 923,2007/10/9,1051
4720,蓮花公主,NDC 923,2007/10/9,154
4721,蓮花公主,NDC 923,2007/10/9,1051
4722,小翠,NDC 923,2007/10/12,154
4723,小翠,NDC 923,2007/10/12,1051
4724,偸桃,NDC 923,2007/10/12,154
4725,偸桃,NDC 923,2007/10/12,1051
4726,亡び行く江戸趣味,NDC 914,2003/2/18,388
4727,江戸の玩具,NDC 914,2003/2/14,388
4728,轆轤首,NDC 913,2004/10/18,154
4729,雪女,NDC 913,2004/10/15,154
4730,狢,NDC 913,2004/9/29,154
4731,おいてけ堀,NDC 913,2004/9/25,154
4732,円朝の牡丹灯籠,NDC 913,2004/10/18,154
4733,怪譚小説の話,NDC 914,2004/9/25,154
4734,土俗玩具の話,NDC 914,2003/2/18,388
4735,活動写真,NDC 778 914,2003/2/14,388
4736,梵雲庵漫録,NDC 914,2003/2/20,388
4737,諸国の玩具,NDC 914,2003/2/16,388
4738,我が宗教観,NDC 161,2003/2/20,388
4739,凧の話,NDC 914,2003/2/18,388
4740,公益に有害の鉱業を停止せざるの儀に付質問書,NDC 519 561,2003/6/9,649
4741,月夜のあとさき,NDC 914,2003/6/5,278
4742,潮干狩,NDC 913,2004/10/9,293
4743,雲雀病院,NDC 913,2005/1/4,293
4744,獄中消息,NDC 915,2004/4/20,169
4745,原爆詩集,NDC 911,2004/8/6,1053
4746,入梅,NDC 913,2005/7/3,1052
4747,落ちてゆく世界,NDC 913,2005/7/5,1052
4748,灰色の記憶,NDC 913,2005/7/5,1052
4749,華々しき瞬間,NDC 913,2005/7/6,1052
4750,幾度目かの最期,NDC 913,2005/7/6,1052
4751,旧聞日本橋,NDC 914,2003/7/17,726
4752,旧聞日本橋,NDC 914,2003/7/29,726
4753,旧聞日本橋,NDC 914,2003/7/29,726
4754,旧聞日本橋,NDC 914,2003/7/29,726
4755,旧聞日本橋,NDC 914,2003/7/29,726
4756,旧聞日本橋,NDC 914,2003/7/29,726
4757,旧聞日本橋,NDC 914,2003/8/4,726
4758,旧聞日本橋,NDC 914,2003/8/4,726
4759,旧聞日本橋,NDC 914,2003/8/4,726
4760,旧聞日本橋,NDC 914,2003/8/4,726
4761,旧聞日本橋,NDC 914,2003/8/4,726
4762,旧聞日本橋,NDC 914,2003/8/10,726
4763,旧聞日本橋,NDC 914,2003/8/10,726
4764,旧聞日本橋,NDC 914,2003/8/10,726
4765,南予枇杷行,NDC 915,2004/12/19,510
4766,水郷柳河,NDC 914 915,2004/7/17,106
4767,耶馬渓の一夜,NDC 915,2004/12/19,214
4768,佗しい放浪の旅,NDC 915,2004/3/31,23
4769,屋久島紀行,NDC 915,2006/10/29,291
4770,沖縄の旅,NDC 291 915,2006/2/20,1054
4771,松浦あがた,NDC 915,2005/1/23,1055
4772,真夏の夢,NDC 949,2003/8/21,25
4773,真夏の夢,NDC 949,2003/8/21,1062
4774,燕と王子,NDC 913,2003/7/7,25
4775,東山時代における一縉紳の生活,NDC 210,2005/1/17,1037
4776,愛,NDC 913,2004/5/12,76
4777,化鳥,NDC 913,2003/9/11,50
4778,世界怪談名作集,NDC 943 908,2003/12/14,82
4779,世界怪談名作集,NDC 943 908,2003/12/14,1058
4780,世界怪談名作集,NDC 923 908,2003/10/5,82
4781,世界怪談名作集,NDC 923 908,2003/10/5,1078
4782,倩娘,NDC 923,2003/10/6,154
4783,倩娘,NDC 923,2003/10/6,1057
4784,曼珠沙華,NDC 914,2004/1/6,1059
4785,蚤,NDC 914,2004/1/25,1059
4786,支流,NDC 914,2004/1/6,1059
4787,双葉山,NDC 914,2004/1/25,1059
4788,地図,NDC 914,2004/1/7,35
4789,木乃伊の口紅,NDC 913,2006/10/12,655
4790,唯物史観と現代の意識,NDC 121,2012/5/28,218
4791,死の接吻,NDC 913,2003/12/19,48
4792,山の湯雑記,NDC 914,2004/1/20,933
4793,筬の音,NDC 914,2004/1/8,933
4794,鬼を追い払う夜,NDC 386,2004/2/3,933
4795,日本美,NDC 701,2004/1/2,933
4796,門松のはなし,NDC 386,2004/1/2,933
4797,源氏物語,NDC 913,2003/4/21,52
4798,源氏物語,NDC 913,2003/4/21,885
4799,源氏物語,NDC 913,2003/4/21,52
4800,源氏物語,NDC 913,2003/4/21,885
4801,源氏物語,NDC 913,2003/4/22,52
4802,源氏物語,NDC 913,2003/4/22,885
4803,源氏物語,NDC 913,2003/4/22,52
4804,源氏物語,NDC 913,2003/4/22,885
4805,源氏物語,NDC 913,2003/7/16,52
4806,源氏物語,NDC 913,2003/7/16,885
4807,源氏物語,NDC 913,2003/7/19,52
4808,源氏物語,NDC 913,2003/7/19,885
4809,源氏物語,NDC 913,2003/7/22,52
4810,源氏物語,NDC 913,2003/7/22,885
4811,源氏物語,NDC 913,2003/7/22,52
4812,源氏物語,NDC 913,2003/7/22,885
4813,源氏物語,NDC 913,2003/7/26,52
4814,源氏物語,NDC 913,2003/7/26,885
4815,源氏物語,NDC 913,2003/7/28,52
4816,源氏物語,NDC 913,2003/7/28,885
4817,源氏物語,NDC 913,2003/7/28,52
4818,源氏物語,NDC 913,2003/7/28,885
4819,源氏物語,NDC 913,2003/7/31,52
4820,源氏物語,NDC 913,2003/7/31,885
4821,源氏物語,NDC 913,2003/8/3,52
4822,源氏物語,NDC 913,2003/8/3,885
4823,源氏物語,NDC 913,2003/8/6,52
4824,源氏物語,NDC 913,2003/8/6,885
4825,源氏物語,NDC 913,2003/8/9,52
4826,源氏物語,NDC 913,2003/8/9,885
4827,源氏物語,NDC 913,2003/8/9,52
4828,源氏物語,NDC 913,2003/8/9,885
4829,源氏物語,NDC 913,2003/8/12,52
4830,源氏物語,NDC 913,2003/8/12,885
4831,源氏物語,NDC 913,2003/8/12,52
4832,源氏物語,NDC 913,2003/8/12,885
4833,源氏物語,NDC 913,2003/8/15,52
4834,源氏物語,NDC 913,2003/8/15,885
4835,源氏物語,NDC 913,2003/8/15,52
4836,源氏物語,NDC 913,2003/8/15,885
4837,源氏物語,NDC 913,2003/9/16,52
4838,源氏物語,NDC 913,2003/9/16,885
4839,源氏物語,NDC 913,2003/9/19,52
4840,源氏物語,NDC 913,2003/9/19,885
4841,源氏物語,NDC 913,2003/9/22,52
4842,源氏物語,NDC 913,2003/9/22,885
4843,源氏物語,NDC 913,2003/9/25,52
4844,源氏物語,NDC 913,2003/9/25,885
4845,源氏物語,NDC 913,2003/9/28,52
4846,源氏物語,NDC 913,2003/9/28,885
4847,源氏物語,NDC 913,2003/10/1,52
4848,源氏物語,NDC 913,2003/10/1,885
4849,源氏物語,NDC 913,2003/10/4,52
4850,源氏物語,NDC 913,2003/10/4,885
4851,源氏物語,NDC 913,2003/10/4,52
4852,源氏物語,NDC 913,2003/10/4,885
4853,源氏物語,NDC 913,2003/10/7,52
4854,源氏物語,NDC 913,2003/10/7,885
4855,源氏物語,NDC 913,2003/10/10,52
4856,源氏物語,NDC 913,2003/10/10,885
4857,源氏物語,NDC 913,2003/10/13,52
4858,源氏物語,NDC 913,2003/10/13,885
4859,源氏物語,NDC 913,2003/10/16,52
4860,源氏物語,NDC 913,2003/10/16,885
4861,源氏物語,NDC 913,2003/10/19,52
4862,源氏物語,NDC 913,2003/10/19,885
4863,源氏物語,NDC 913,2004/3/17,52
4864,源氏物語,NDC 913,2004/3/17,885
4865,源氏物語,NDC 913,2004/3/18,52
4866,源氏物語,NDC 913,2004/3/18,885
4867,源氏物語,NDC 913,2004/3/21,52
4868,源氏物語,NDC 913,2004/3/21,885
4869,源氏物語,NDC 913,2004/3/24,52
4870,源氏物語,NDC 913,2004/3/24,885
4871,源氏物語,NDC 913,2004/3/24,52
4872,源氏物語,NDC 913,2004/3/24,885
4873,源氏物語,NDC 913,2004/3/27,52
4874,源氏物語,NDC 913,2004/3/27,885
4875,源氏物語,NDC 913,2004/3/30,52
4876,源氏物語,NDC 913,2004/3/30,885
4877,源氏物語,NDC 913,2004/4/3,52
4878,源氏物語,NDC 913,2004/4/3,885
4879,源氏物語,NDC 913,2004/4/3,52
4880,源氏物語,NDC 913,2004/4/3,885
4881,源氏物語,NDC 913,2004/4/3,52
4882,源氏物語,NDC 913,2004/4/3,885
4883,源氏物語,NDC 913,2004/4/6,52
4884,源氏物語,NDC 913,2004/4/6,885
4885,源氏物語,NDC 913,2004/4/6,52
4886,源氏物語,NDC 913,2004/4/6,885
4887,源氏物語,NDC 913,2004/4/10,52
4888,源氏物語,NDC 913,2004/4/10,885
4889,源氏物語,NDC 913,2004/4/13,52
4890,源氏物語,NDC 913,2004/4/13,885
4891,源氏物語,NDC 913,2004/4/17,52
4892,源氏物語,NDC 913,2004/4/17,885
4893,源氏物語,NDC 913,2004/5/15,52
4894,源氏物語,NDC 913,2004/5/15,885
4895,源氏物語,NDC 913,2004/5/18,52
4896,源氏物語,NDC 913,2004/5/18,885
4897,源氏物語,NDC 913,2004/8/21,52
4898,源氏物語,NDC 913,2004/8/21,885
4899,源氏物語,NDC 913,2004/8/28,52
4900,源氏物語,NDC 913,2004/8/28,885
4901,源氏物語,NDC 913,2005/3/7,52
4902,源氏物語,NDC 913,2005/3/7,885
4903,源氏物語,NDC 913,2005/3/10,52
4904,源氏物語,NDC 913,2005/3/10,885
4905,源氏物語,NDC 913,2005/3/13,52
4906,源氏物語,NDC 913,2005/3/13,885
4907,源氏物語,NDC 913,2005/3/16,52
4908,源氏物語,NDC 913,2005/3/16,885
4909,ドナウ源流行,NDC 915,2010/7/13,1059
4910,筆,NDC 914,2010/7/13,1059
4911,鯉,NDC 914,2004/1/18,1059
4912,人麿の妻,NDC 914,2004/1/12,1059
4913,『さびし』の伝統,NDC 911,2010/7/13,1059
4914,リギ山上の一夜,NDC 915,2010/7/13,1059
4915,カフエ・ミネルワ,NDC 914,2010/7/13,1059
4916,脱帽,NDC 914,2010/7/13,1059
4917,呉秀三先生,NDC 914,2004/1/18,1059
4918,子規と野球,NDC 914,2004/1/12,1059
4919,万葉秀歌,NDC 911,2008/8/4,1059
4920,悲しめる心,NDC 913,2008/10/24,311
4921,栄蔵の死,NDC 913,2008/10/24,311
4922,二十三番地,NDC 913,2008/11/1,311
4923,農村,NDC 913,2008/9/1,311
4924,お久美さんと其の周囲,NDC 913,2008/7/5,311
4925,追憶,NDC 913,2008/9/1,311
4926,無題（一）,NDC 912,2009/4/7,311
4927,妙な子,NDC 913,2009/4/7,311
4928,どんづまり,NDC 913,2008/11/1,311
4929,小鳥の如き我は,NDC 911,2008/11/1,311
4930,無題（二）,NDC 914,2009/4/7,311
4931,三年前,NDC 913,2009/4/2,311
4932,夜,NDC 911,2009/4/7,311
4933,片すみにかがむ死の影,NDC 911,2009/3/30,311
4934,秋風,NDC 913,2009/3/30,311
4935,秋毛,NDC 913,2009/3/30,311
4936,通り雨,NDC 913,2009/4/2,311
4937,冬の海,NDC 913,2009/4/7,311
4938,短歌,NDC 914,2009/4/2,311
4939,熱,NDC 913,2009/4/7,311
4940,大いなるもの,NDC 913,2009/3/30,311
4941,旅人,NDC 912,2009/4/2,311
4942,無題（三）,NDC 914,2009/4/7,311
4943,黒馬車,NDC 913,2009/4/2,311
4944,秋の夜,NDC 911,2009/3/30,311
4945,小さい子供,NDC 913,2008/7/5,311
4946,二月七日,NDC 913,2008/7/5,311
4947,雨が降って居る,NDC 913,2009/3/30,311
4948,動かされないと云う事,NDC 914,2009/3/30,311
4949,無題（四）,NDC 914,2009/4/7,311
4950,一条の縄,NDC 913,2008/9/1,311
4951,盗難,NDC 913,2009/4/2,311
4952,自伝,NDC 914 916,2003/10/17,22
4953,老子化胡経,NDC 166 222,2003/5/19,372
4954,支那猥談,NDC 222,2003/5/13,372
4955,詩と散文との間を行く発想法,NDC 901,2004/1/17,933
